source,title,property_type,transaction_type,location,price,area_sqm,bedrooms,bathrooms,date_posted,description,url
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=334
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=334
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=334
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=335
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=335
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=335
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=335
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=335
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=335
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=335
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=335
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=336
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=336
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=336
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=336
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=336
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=336
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=336
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=336
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=337
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=337
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=337
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=337
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=337
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=337
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=337
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=337
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=338
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=338
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=338
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=338
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=338
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=338
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=338
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=338
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=339
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=339
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=339
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=339
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=339
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=339
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=339
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=339
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=340
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=340
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=340
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=340
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=340
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=340
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=340
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=340
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=341
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=341
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=341
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=341
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=341
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=341
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=341
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=341
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=342
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=342
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=342
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=342
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=342
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=342
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=342
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=342
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=343
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=343
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=343
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=343
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=343
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=343
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=343
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=343
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=344
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=344
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=344
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=344
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=344
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=344
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=344
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=344
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=345
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=345
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=345
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=345
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=345
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=345
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=345
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=345
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=346
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=346
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=346
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=346
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=346
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=346
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=346
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=346
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=347
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=347
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=347
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=347
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=347
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=347
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=347
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=347
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=348
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=348
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=348
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=348
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=348
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=348
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=348
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=348
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=349
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=349
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=349
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=349
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=349
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=349
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=349
